iter	Passed	Remaining
4806	13422	14500
4807	13424	14497
4808	13427	14494
4809	13429	14490
4810	13432	14487
4811	13435	14485
4812	13439	14483
4813	13441	14480
4814	13444	14477
4815	13447	14474
4816	13450	14471
4817	13452	14468
4818	13455	14465
4819	13457	14462
4820	13460	14459
4821	13462	14456
4822	13465	14454
4823	13468	14450
4824	13470	14447
4825	13473	14445
4826	13476	14441
4827	13478	14438
4828	13481	14435
4829	13483	14432
4830	13486	14429
4831	13489	14427
4832	13491	14423
4833	13493	14420
4834	13496	14417
4835	13498	14414
4836	13501	14411
4837	13504	14408
4838	13507	14406
4839	13509	14403
4840	13512	14400
4841	13515	14397
4842	13517	14393
4843	13520	14390
4844	13522	14387
4845	13525	14384
4846	13527	14381
4847	13530	14379
4848	13533	14376
4849	13536	14373
4850	13539	14371
4851	13542	14368
4852	13545	14366
4853	13547	14362
4854	13550	14359
4855	13553	14356
4856	13555	14353
4857	13558	14350
4858	13560	14347
4859	13563	14344
4860	13565	14341
4861	13568	14338
4862	13571	14335
4863	13574	14333
4864	13576	14330
4865	13579	14327
4866	13582	14324
4867	13584	14321
4868	13587	14318
4869	13591	14317
4870	13596	14316
4871	13600	14315
4872	13604	14313
4873	13607	14311
4874	13610	14308
4875	13612	14305
4876	13615	14301
4877	13617	14298
4878	13620	14295
4879	13622	14292
4880	13625	14289
4881	13628	14286
4882	13631	14284
4883	13634	14282
4884	13638	14280
4885	13641	14277
4886	13643	14274
4887	13647	14272
4888	13650	14270
4889	13653	14268
4890	13656	14265
4891	13660	14263
4892	13662	14260
4893	13665	14257
4894	13667	14254
4895	13671	14252
4896	13674	14249
4897	13677	14247
4898	13681	14245
4899	13684	14243
4900	13687	14240
4901	13690	14238
4902	13694	14235
4903	13696	14232
4904	13699	14229
4905	13701	14226
4906	13704	14223
4907	13707	14220
4908	13710	14218
4909	13712	14215
4910	13715	14212
4911	13718	14209
4912	13721	14206
4913	13723	14204
4914	13726	14201
4915	13729	14198
4916	13731	14195
4917	13734	14192
4918	13736	14189
4919	13739	14186
4920	13741	14183
4921	13744	14179
4922	13746	14177
4923	13749	14174
4924	13752	14171
4925	13755	14168
4926	13758	14166
4927	13761	14163
4928	13765	14161
4929	13769	14160
4930	13771	14157
4931	13774	14154
4932	13777	14151
4933	13779	14148
4934	13782	14145
4935	13785	14142
4936	13788	14140
4937	13791	14137
4938	13793	14134
4939	13795	14130
4940	13798	14128
4941	13801	14125
4942	13803	14122
4943	13806	14119
4944	13809	14116
4945	13812	14113
4946	13814	14110
4947	13817	14108
4948	13820	14105
4949	13823	14102
4950	13825	14099
4951	13828	14096
4952	13830	14093
4953	13833	14090
4954	13836	14088
4955	13839	14085
4956	13842	14083
4957	13845	14080
4958	13848	14077
4959	13851	14074
4960	13853	14071
4961	13856	14068
4962	13859	14065
4963	13861	14062
4964	13864	14059
4965	13866	14056
4966	13869	14053
4967	13872	14050
4968	13874	14047
4969	13877	14045
4970	13880	14042
4971	13883	14039
4972	13886	14037
4973	13889	14034
4974	13893	14032
4975	13896	14030
4976	13898	14027
4977	13900	14023
4978	13903	14020
4979	13905	14017
4980	13908	14014
4981	13910	14011
4982	13913	14008
4983	13915	14005
4984	13918	14001
4985	13920	13998
4986	13923	13995
4987	13925	13992
4988	13928	13989
4989	13930	13986
4990	13933	13984
4991	13936	13981
4992	13939	13978
4993	13943	13976
4994	13946	13974
4995	13948	13971
4996	13951	13968
4997	13954	13965
4998	13957	13962
4999	13959	13959
5000	13962	13956
5001	13964	13953
5002	13967	13950
5003	13969	13947
5004	13972	13944
5005	13974	13941
5006	13977	13938
5007	13980	13935
5008	13982	13932
5009	13985	13929
5010	13988	13926
5011	13990	13923
5012	13993	13920
5013	13996	13917
5014	13998	13914
5015	14001	13912
5016	14003	13909
5017	14006	13905
5018	14009	13903
5019	14012	13900
5020	14014	13897
5021	14017	13894
5022	14020	13891
5023	14023	13889
5024	14026	13887
5025	14029	13884
5026	14031	13880
5027	14033	13877
5028	14036	13874
5029	14039	13871
5030	14041	13868
5031	14044	13865
5032	14047	13862
5033	14049	13859
5034	14052	13857
5035	14055	13854
5036	14058	13851
5037	14060	13848
5038	14063	13845
5039	14066	13843
5040	14069	13840
5041	14072	13837
5042	14074	13834
5043	14077	13831
5044	14079	13828
5045	14082	13825
5046	14084	13822
5047	14087	13819
5048	14090	13816
5049	14093	13814
5050	14095	13811
5051	14098	13808
5052	14101	13805
5053	14103	13802
5054	14106	13799
5055	14109	13796
5056	14112	13793
5057	14114	13790
5058	14117	13787
5059	14119	13784
5060	14122	13782
5061	14125	13779
5062	14128	13777
5063	14131	13774
5064	14134	13772
5065	14137	13769
5066	14140	13766
5067	14143	13763
5068	14145	13760
5069	14148	13757
5070	14151	13755
5071	14153	13751
5072	14156	13749
5073	14159	13746
5074	14162	13743
5075	14164	13740
5076	14167	13737
5077	14169	13734
5078	14172	13731
5079	14175	13729
5080	14178	13726
5081	14181	13723
5082	14183	13720
5083	14185	13717
5084	14188	13714
5085	14190	13711
5086	14193	13708
5087	14196	13705
5088	14199	13703
5089	14202	13700
5090	14205	13697
5091	14207	13694
5092	14210	13691
5093	14212	13688
5094	14215	13685
5095	14218	13682
5096	14220	13679
5097	14223	13677
5098	14227	13674
5099	14229	13671
5100	14233	13669
5101	14235	13666
5102	14238	13663
5103	14240	13660
5104	14243	13657
5105	14246	13655
5106	14249	13652
5107	14252	13649
5108	14255	13647
5109	14258	13644
5110	14262	13642
5111	14264	13639
5112	14267	13636
5113	14270	13633
5114	14272	13630
5115	14275	13628
5116	14278	13625
5117	14281	13622
5118	14284	13620
5119	14287	13617
5120	14289	13614
5121	14292	13611
5122	14294	13608
5123	14297	13605
5124	14299	13602
5125	14302	13599
5126	14305	13596
5127	14307	13593
5128	14310	13590
5129	14312	13587
5130	14315	13584
5131	14318	13581
5132	14321	13579
5133	14324	13576
5134	14327	13574
5135	14330	13571
5136	14332	13568
5137	14335	13565
5138	14338	13562
5139	14341	13559
5140	14343	13556
5141	14346	13553
5142	14348	13550
5143	14351	13548
5144	14354	13544
5145	14356	13542
5146	14359	13539
5147	14361	13536
5148	14364	13533
5149	14368	13531
5150	14371	13529
5151	14374	13526
5152	14377	13523
5153	14379	13520
5154	14382	13517
5155	14385	13514
5156	14387	13511
5157	14390	13508
5158	14392	13505
5159	14395	13502
5160	14398	13500
5161	14401	13497
5162	14403	13494
5163	14406	13491
5164	14409	13489
5165	14412	13486
5166	14415	13483
5167	14417	13480
5168	14420	13477
5169	14422	13474
5170	14425	13471
5171	14428	13468
5172	14430	13465
5173	14433	13462
5174	14435	13459
5175	14438	13456
5176	14440	13453
5177	14443	13450
5178	14446	13447
5179	14449	13445
5180	14452	13442
5181	14456	13440
5182	14459	13438
5183	14463	13436
5184	14467	13434
5185	14470	13432
5186	14474	13430
5187	14477	13428
5188	14480	13425
5189	14483	13422
5190	14485	13419
5191	14488	13416
5192	14490	13413
5193	14492	13410
5194	14495	13407
5195	14498	13404
5196	14501	13402
5197	14504	13399
5198	14507	13396
5199	14510	13394
5200	14513	13391
5201	14516	13388
5202	14519	13386
5203	14522	13383
5204	14525	13380
5205	14527	13377
5206	14530	13374
5207	14533	13372
5208	14536	13370
5209	14539	13367
5210	14542	13364
5211	14545	13362
5212	14549	13360
5213	14552	13357
5214	14555	13355
5215	14558	13352
5216	14561	13349
5217	14563	13347
5218	14566	13343
5219	14568	13340
5220	14571	13338
5221	14574	13335
5222	14578	13333
5223	14580	13330
5224	14583	13327
5225	14586	13324
5226	14588	13321
5227	14591	13318
5228	14594	13315
5229	14596	13312
5230	14599	13310
5231	14602	13307
5232	14605	13304
5233	14608	13301
5234	14611	13299
5235	14613	13296
5236	14616	13293
5237	14618	13290
5238	14621	13287
5239	14623	13284
5240	14626	13281
5241	14629	13278
5242	14631	13275
5243	14634	13272
5244	14636	13269
5245	14639	13266
5246	14641	13263
5247	14644	13260
5248	14647	13257
5249	14650	13254
5250	14652	13252
5251	14655	13249
5252	14658	13246
5253	14661	13243
5254	14663	13240
5255	14666	13237
5256	14669	13234
5257	14671	13231
5258	14674	13228
5259	14676	13225
5260	14679	13222
5261	14681	13219
5262	14685	13217
5263	14688	13214
5264	14690	13212
5265	14693	13209
5266	14696	13206
5267	14700	13204
5268	14702	13201
5269	14705	13198
5270	14708	13195
5271	14711	13193
5272	14713	13190
5273	14716	13187
5274	14719	13184
5275	14721	13181
5276	14724	13178
5277	14726	13175
5278	14729	13172
5279	14731	13169
5280	14734	13166
5281	14736	13163
5282	14739	13160
5283	14742	13157
5284	14745	13155
5285	14748	13152
5286	14752	13150
5287	14754	13147
5288	14757	13145
5289	14761	13142
5290	14764	13140
5291	14766	13136
5292	14768	13133
5293	14771	13130
5294	14773	13127
5295	14776	13124
5296	14778	13121
5297	14781	13118
5298	14783	13115
5299	14786	13112
5300	14789	13109
5301	14791	13106
5302	14794	13103
5303	14796	13100
5304	14799	13097
5305	14802	13095
5306	14805	13092
5307	14807	13089
5308	14810	13086
5309	14813	13083
5310	14815	13080
5311	14818	13077
5312	14820	13074
5313	14823	13071
5314	14826	13069
5315	14829	13066
5316	14832	13063
5317	14834	13060
5318	14837	13057
5319	14840	13054
5320	14843	13052
5321	14846	13049
5322	14848	13046
5323	14851	13043
5324	14853	13040
5325	14856	13037
5326	14860	13035
5327	14862	13032
5328	14865	13029
5329	14869	13028
5330	14872	13026
5331	14876	13023
5332	14879	13021
5333	14882	13018
5334	14884	13015
5335	14887	13012
5336	14890	13010
5337	14892	13006
5338	14895	13003
5339	14898	13001
5340	14900	12998
5341	14903	12995
5342	14905	12992
5343	14908	12989
5344	14911	12986
5345	14913	12983
5346	14917	12980
5347	14919	12978
5348	14923	12975
5349	14925	12973
5350	14928	12970
5351	14931	12967
5352	14934	12964
5353	14937	12962
5354	14940	12960
5355	14943	12957
5356	14946	12954
5357	14950	12952
5358	14953	12949
5359	14955	12946
5360	14958	12943
5361	14960	12940
5362	14963	12937
5363	14966	12934
5364	14968	12932
5365	14971	12929
5366	14974	12926
5367	14976	12923
5368	14979	12920
5369	14982	12917
5370	14984	12914
5371	14987	12911
5372	14990	12908
5373	14992	12905
5374	14995	12902
5375	14997	12899
5376	15000	12896
5377	15003	12894
5378	15006	12891
5379	15009	12889
5380	15012	12886
5381	15015	12883
5382	15017	12880
5383	15020	12877
5384	15022	12874
5385	15025	12871
5386	15027	12868
5387	15030	12865
5388	15033	12863
5389	15036	12860
5390	15039	12858
5391	15042	12855
5392	15045	12852
5393	15047	12849
5394	15050	12846
5395	15052	12843
5396	15055	12840
5397	15058	12838
5398	15061	12835
5399	15064	12832
5400	15067	12829
5401	15069	12826
5402	15072	12824
5403	15075	12821
5404	15078	12818
5405	15081	12816
5406	15085	12814
5407	15088	12811
5408	15090	12808
5409	15093	12805
5410	15096	12803
5411	15099	12800
5412	15102	12798
5413	15105	12795
5414	15108	12792
5415	15111	12789
5416	15114	12787
5417	15117	12784
5418	15120	12782
5419	15122	12778
5420	15125	12775
5421	15127	12773
5422	15130	12769
5423	15132	12766
5424	15135	12764
5425	15138	12761
5426	15140	12758
5427	15143	12755
5428	15145	12752
5429	15148	12749
5430	15151	12746
5431	15153	12743
5432	15157	12741
5433	15160	12738
5434	15163	12736
5435	15166	12733
5436	15169	12731
5437	15172	12728
5438	15175	12725
5439	15178	12723
5440	15181	12720
5441	15184	12717
5442	15187	12714
5443	15190	12712
5444	15193	12709
5445	15196	12707
5446	15199	12704
5447	15202	12702
5448	15205	12699
5449	15209	12697
5450	15211	12694
5451	15214	12691
5452	15217	12688
5453	15219	12686
5454	15223	12683
5455	15226	12680
5456	15229	12678
5457	15231	12675
5458	15234	12672
5459	15236	12669
5460	15239	12666
5461	15241	12663
5462	15244	12660
5463	15246	12657
5464	15249	12654
5465	15252	12651
5466	15254	12648
5467	15257	12645
5468	15260	12642
5469	15262	12639
5470	15265	12636
5471	15268	12634
5472	15271	12631
5473	15274	12629
5474	15276	12626
5475	15279	12623
5476	15281	12620
5477	15285	12617
5478	15288	12615
5479	15291	12612
5480	15294	12610
5481	15297	12607
5482	15300	12605
5483	15304	12602
5484	15307	12600
5485	15309	12597
5486	15311	12593
5487	15314	12590
5488	15316	12587
5489	15319	12584
5490	15322	12582
5491	15325	12579
5492	15328	12577
5493	15331	12574
5494	15333	12571
5495	15336	12568
5496	15339	12565
5497	15342	12562
5498	15345	12560
5499	15348	12558
5500	15351	12555
5501	15354	12552
5502	15357	12549
5503	15360	12547
5504	15362	12544
5505	15365	12541
5506	15368	12538
5507	15370	12535
5508	15373	12532
5509	15375	12529
5510	15378	12526
5511	15381	12524
5512	15385	12521
5513	15388	12519
5514	15391	12516
5515	15394	12513
5516	15396	12511
5517	15399	12508
5518	15402	12505
5519	15405	12502
5520	15407	12499
5521	15410	12496
5522	15412	12493
5523	15415	12490
5524	15418	12487
5525	15420	12484
5526	15423	12481
5527	15425	12478
5528	15428	12476
5529	15430	12473
5530	15433	12470
5531	15436	12467
5532	15439	12465
5533	15442	12462
5534	15444	12459
5535	15447	12456
5536	15450	12453
5537	15452	12450
5538	15455	12447
5539	15458	12444
5540	15461	12442
5541	15464	12439
5542	15467	12437
5543	15471	12434
5544	15473	12431
5545	15475	12428
5546	15478	12425
5547	15481	12422
5548	15483	12419
5549	15486	12417
5550	15489	12414
5551	15492	12411
5552	15494	12408
5553	15497	12405
5554	15499	12402
5555	15502	12399
5556	15505	12396
5557	15507	12393
5558	15510	12390
5559	15512	12387
5560	15515	12385
5561	15518	12382
5562	15520	12379
5563	15522	12375
5564	15525	12373
5565	15528	12370
5566	15530	12367
5567	15534	12364
5568	15537	12362
5569	15539	12359
5570	15542	12356
5571	15544	12353
5572	15547	12350
5573	15550	12347
5574	15553	12344
5575	15555	12341
5576	15558	12338
5577	15560	12335
5578	15563	12332
5579	15565	12329
5580	15568	12326
5581	15570	12323
5582	15573	12320
5583	15575	12317
5584	15578	12314
5585	15581	12312
5586	15583	12309
5587	15586	12306
5588	15590	12304
5589	15593	12301
5590	15596	12299
5591	15599	12296
5592	15602	12293
5593	15604	12290
5594	15607	12287
5595	15609	12284
5596	15612	12281
5597	15614	12278
5598	15617	12276
5599	15620	12273
5600	15624	12271
5601	15626	12268
5602	15629	12265
5603	15632	12262
5604	15635	12259
5605	15637	12256
5606	15640	12253
5607	15642	12251
5608	15645	12248
5609	15648	12245
5610	15651	12242
5611	15654	12240
5612	15656	12236
5613	15659	12234
5614	15661	12231
5615	15664	12228
5616	15666	12225
5617	15669	12221
5618	15671	12219
5619	15674	12216
5620	15677	12213
5621	15680	12210
5622	15682	12207
5623	15685	12204
5624	15688	12201
5625	15691	12199
5626	15693	12196
5627	15696	12193
5628	15698	12190
5629	15701	12187
5630	15703	12184
5631	15706	12181
5632	15708	12178
5633	15711	12175
5634	15714	12172
5635	15717	12169
5636	15719	12166
5637	15722	12163
5638	15724	12160
5639	15727	12158
5640	15729	12155
5641	15732	12151
5642	15735	12149
5643	15738	12146
5644	15741	12144
5645	15744	12141
5646	15747	12139
5647	15750	12136
5648	15753	12133
5649	15755	12130
5650	15758	12127
5651	15761	12124
5652	15764	12122
5653	15767	12119
5654	15770	12116
5655	15772	12114
5656	15775	12111
5657	15778	12108
5658	15781	12105
5659	15784	12102
5660	15786	12100
5661	15789	12097
5662	15792	12094
5663	15794	12091
5664	15796	12088
5665	15799	12085
5666	15802	12082
5667	15804	12079
5668	15807	12076
5669	15810	12073
5670	15814	12071
5671	15817	12069
5672	15820	12066
5673	15823	12064
5674	15826	12061
5675	15832	12061
5676	15835	12058
5677	15839	12056
5678	15843	12054
5679	15846	12052
5680	15848	12049
5681	15851	12046
5682	15854	12043
5683	15856	12040
5684	15859	12037
5685	15861	12034
5686	15864	12031
5687	15866	12028
5688	15869	12025
5689	15872	12023
5690	15875	12020
5691	15878	12017
5692	15881	12015
5693	15884	12012
5694	15886	12009
5695	15889	12006
5696	15891	12003
5697	15894	12000
5698	15896	11997
5699	15899	11994
5700	15901	11990
5701	15904	11987
5702	15906	11985
5703	15909	11982
5704	15912	11979
5705	15914	11976
5706	15917	11974
5707	15920	11971
5708	15923	11968
5709	15925	11965
5710	15928	11962
5711	15930	11959
5712	15933	11956
5713	15936	11953
5714	15939	11950
5715	15941	11947
5716	15943	11944
5717	15946	11941
5718	15948	11938
5719	15951	11935
5720	15954	11933
5721	15957	11930
5722	15960	11927
5723	15962	11924
5724	15964	11921
5725	15967	11918
5726	15969	11915
5727	15972	11912
5728	15974	11909
5729	15977	11906
5730	15980	11903
5731	15982	11900
5732	15985	11897
5733	15988	11894
5734	15991	11892
5735	15993	11889
5736	15996	11886
5737	15999	11883
5738	16001	11880
5739	16003	11877
5740	16006	11874
5741	16008	11871
5742	16011	11868
5743	16014	11865
5744	16017	11862
5745	16019	11860
5746	16022	11856
5747	16024	11854
5748	16027	11851
5749	16030	11848
5750	16033	11845
5751	16035	11842
5752	16038	11839
5753	16041	11837
5754	16044	11834
5755	16047	11831
5756	16050	11829
5757	16052	11826
5758	16055	11823
5759	16058	11820
5760	16061	11818
5761	16063	11814
5762	16066	11812
5763	16069	11809
5764	16072	11806
5765	16074	11803
5766	16077	11800
5767	16079	11797
5768	16082	11794
5769	16085	11792
5770	16088	11789
5771	16091	11787
5772	16095	11785
5773	16098	11782
5774	16100	11779
5775	16103	11776
5776	16106	11773
5777	16108	11770
5778	16111	11767
5779	16114	11764
5780	16116	11762
5781	16119	11759
5782	16121	11756
5783	16124	11753
5784	16126	11750
5785	16129	11747
5786	16131	11744
5787	16134	11741
5788	16136	11738
5789	16139	11735
5790	16142	11732
5791	16144	11729
5792	16147	11726
5793	16150	11724
5794	16154	11721
5795	16157	11719
5796	16160	11716
5797	16163	11714
5798	16166	11711
5799	16169	11708
5800	16171	11705
5801	16174	11703
5802	16177	11700
5803	16180	11697
5804	16183	11695
5805	16186	11692
5806	16188	11689
5807	16191	11686
5808	16194	11683
5809	16196	11680
5810	16199	11677
5811	16201	11674
5812	16204	11671
5813	16206	11668
5814	16209	11665
5815	16212	11662
5816	16215	11660
5817	16219	11658
5818	16222	11655
5819	16225	11653
5820	16228	11650
5821	16231	11647
5822	16234	11645
5823	16237	11642
5824	16239	11639
5825	16242	11636
5826	16245	11633
5827	16248	11631
5828	16251	11628
5829	16253	11625
5830	16256	11623
5831	16259	11620
5832	16261	11616
5833	16263	11613
5834	16266	11610
5835	16269	11608
5836	16273	11606
5837	16276	11603
5838	16279	11601
5839	16282	11598
5840	16285	11596
5841	16288	11593
5842	16291	11590
5843	16293	11587
5844	16296	11584
5845	16298	11581
5846	16301	11578
5847	16304	11575
5848	16307	11573
5849	16310	11570
5850	16313	11568
5851	16316	11565
5852	16319	11562
5853	16321	11559
5854	16324	11557
5855	16327	11554
5856	16330	11551
5857	16333	11548
5858	16336	11546
5859	16339	11543
5860	16341	11540
5861	16344	11537
5862	16346	11534
5863	16349	11531
5864	16352	11529
5865	16355	11526
5866	16357	11523
5867	16360	11520
5868	16363	11517
5869	16366	11514
5870	16368	11511
5871	16371	11508
5872	16373	11505
5873	16376	11502
5874	16379	11500
5875	16381	11497
5876	16384	11494
5877	16388	11492
5878	16390	11489
5879	16393	11486
5880	16396	11483
5881	16398	11480
5882	16401	11478
5883	16405	11475
5884	16407	11472
5885	16410	11469
5886	16412	11466
5887	16414	11463
5888	16417	11460
5889	16420	11457
5890	16422	11454
5891	16425	11451
5892	16427	11449
5893	16430	11446
5894	16433	11443
5895	16436	11440
5896	16438	11437
5897	16441	11434
5898	16443	11431
5899	16445	11428
5900	16448	11425
5901	16450	11422
5902	16453	11419
5903	16456	11416
5904	16458	11413
5905	16461	11410
5906	16463	11407
5907	16466	11404
5908	16468	11401
5909	16471	11399
5910	16474	11396
5911	16476	11393
5912	16479	11390
5913	16482	11387
5914	16485	11384
5915	16487	11381
5916	16490	11379
5917	16493	11376
5918	16496	11373
5919	16499	11371
5920	16501	11368
5921	16504	11365
5922	16507	11362
5923	16510	11359
5924	16513	11357
5925	16516	11354
5926	16519	11352
5927	16522	11349
5928	16525	11346
5929	16527	11343
5930	16530	11340
5931	16533	11338
5932	16536	11335
5933	16539	11332
5934	16542	11330
5935	16544	11326
5936	16546	11323
5937	16549	11321
5938	16552	11318
5939	16555	11315
5940	16558	11312
5941	16561	11310
5942	16564	11307
5943	16567	11305
5944	16570	11302
5945	16573	11299
5946	16576	11296
5947	16578	11294
5948	16581	11291
5949	16583	11288
5950	16586	11285
5951	16589	11282
5952	16591	11279
5953	16594	11276
5954	16596	11273
5955	16599	11270
5956	16601	11267
5957	16604	11264
5958	16606	11261
5959	16609	11258
5960	16612	11256
5961	16615	11253
5962	16617	11250
5963	16620	11247
5964	16622	11244
5965	16625	11241
5966	16627	11238
5967	16630	11235
5968	16632	11232
5969	16635	11229
5970	16637	11226
5971	16640	11223
5972	16642	11220
5973	16645	11217
5974	16647	11214
5975	16650	11211
5976	16653	11208
5977	16656	11206
5978	16659	11203
5979	16662	11200
5980	16664	11198
5981	16667	11195
5982	16670	11192
5983	16673	11190
5984	16676	11187
5985	16679	11184
5986	16682	11181
5987	16685	11179
5988	16688	11177
5989	16691	11174
5990	16694	11171
5991	16696	11168
5992	16699	11165
5993	16701	11162
5994	16704	11159
5995	16707	11156
5996	16710	11154
5997	16712	11151
5998	16715	11148
5999	16718	11145
6000	16720	11142
6001	16723	11139
6002	16726	11136
6003	16729	11134
6004	16732	11131
6005	16735	11129
6006	16738	11126
6007	16741	11123
6008	16744	11121
6009	16746	11118
6010	16749	11115
6011	16751	11112
6012	16754	11109
6013	16756	11106
6014	16759	11103
6015	16762	11100
6016	16764	11097
6017	16767	11094
6018	16770	11092
6019	16773	11089
6020	16776	11086
6021	16778	11083
6022	16781	11080
6023	16784	11078
6024	16786	11075
6025	16789	11072
6026	16791	11069
6027	16794	11066
6028	16797	11063
6029	16800	11060
6030	16803	11058
6031	16805	11055
6032	16808	11052
6033	16811	11049
6034	16814	11047
6035	16817	11044
6036	16820	11041
6037	16822	11038
6038	16825	11035
6039	16827	11032
6040	16830	11029
6041	16833	11027
6042	16836	11024
6043	16839	11021
6044	16841	11018
6045	16844	11015
6046	16846	11013
6047	16849	11010
6048	16852	11007
6049	16855	11004
6050	16858	11001
6051	16860	10999
6052	16863	10996
6053	16866	10993
6054	16868	10990
6055	16871	10987
6056	16873	10984
6057	16877	10982
6058	16880	10979
6059	16883	10977
6060	16886	10974
6061	16889	10971
6062	16891	10968
6063	16894	10966
6064	16898	10963
6065	16901	10961
6066	16904	10958
6067	16906	10955
6068	16909	10952
6069	16912	10949
6070	16914	10946
6071	16917	10943
6072	16920	10941
6073	16922	10938
6074	16925	10935
6075	16927	10932
6076	16930	10929
6077	16932	10926
6078	16935	10923
6079	16937	10920
6080	16940	10917
6081	16942	10914
6082	16945	10911
6083	16948	10908
6084	16950	10905
6085	16953	10902
6086	16956	10900
6087	16959	10897
6088	16961	10894
6089	16964	10891
6090	16967	10888
6091	16969	10886
6092	16972	10883
6093	16975	10880
6094	16977	10877
6095	16980	10874
6096	16984	10872
6097	16988	10870
6098	16992	10868
6099	16996	10866
6100	16999	10863
6101	17001	10860
6102	17004	10857
6103	17006	10854
6104	17009	10852
6105	17012	10849
6106	17014	10846
6107	17017	10843
6108	17019	10840
6109	17022	10837
6110	17024	10834
6111	17027	10831
6112	17029	10828
6113	17032	10825
6114	17035	10822
6115	17038	10820
6116	17042	10818
6117	17047	10817
6118	17053	10816
6119	17057	10814
6120	17060	10811
6121	17063	10808
6122	17065	10805
6123	17068	10802
6124	17071	10800
6125	17073	10797
6126	17076	10794
6127	17079	10791
6128	17081	10788
6129	17084	10785
6130	17086	10782
6131	17090	10780
6132	17094	10778
6133	17097	10775
6134	17100	10772
6135	17102	10769
6136	17105	10766
6137	17107	10764
6138	17110	10761
6139	17112	10758
6140	17115	10755
6141	17118	10752
6142	17120	10749
6143	17123	10747
6144	17127	10744
6145	17130	10742
6146	17133	10739
6147	17136	10736
6148	17139	10734
6149	17142	10731
6150	17144	10728
6151	17147	10725
6152	17150	10722
6153	17152	10719
6154	17155	10717
6155	17158	10714
6156	17160	10711
6157	17163	10708
6158	17166	10705
6159	17169	10702
6160	17172	10700
6161	17175	10697
6162	17177	10694
6163	17180	10691
6164	17183	10689
6165	17186	10686
6166	17188	10683
6167	17191	10680
6168	17193	10677
6169	17196	10674
6170	17199	10671
6171	17202	10669
6172	17204	10666
6173	17207	10663
6174	17210	10660
6175	17212	10657
6176	17215	10655
6177	17219	10652
6178	17222	10650
6179	17225	10647
6180	17229	10645
6181	17232	10642
6182	17235	10640
6183	17238	10637
6184	17241	10634
6185	17244	10632
6186	17248	10630
6187	17251	10627
6188	17254	10624
6189	17257	10621
6190	17259	10618
6191	17261	10615
6192	17264	10612
6193	17267	10609
6194	17269	10606
6195	17271	10604
6196	17276	10602
6197	17281	10601
6198	17285	10598
6199	17287	10595
6200	17294	10595
6201	17298	10593
6202	17302	10591
6203	17305	10588
6204	17308	10586
6205	17311	10583
6206	17314	10580
6207	17316	10577
6208	17319	10574
6209	17322	10571
6210	17324	10568
6211	17326	10565
6212	17329	10562
6213	17332	10560
6214	17335	10557
6215	17338	10554
6216	17340	10551
6217	17343	10548
6218	17346	10545
6219	17348	10543
6220	17351	10540
6221	17353	10537
6222	17356	10534
6223	17358	10531
6224	17362	10528
6225	17364	10526
6226	17368	10523
6227	17370	10520
6228	17374	10518
6229	17377	10515
6230	17380	10512
6231	17382	10509
6232	17385	10507
6233	17387	10504
6234	17390	10501
6235	17393	10498
6236	17395	10495
6237	17398	10492
6238	17401	10490
6239	17404	10487
6240	17407	10484
6241	17409	10481
6242	17412	10478
6243	17415	10475
6244	17418	10473
6245	17421	10470
6246	17423	10467
6247	17426	10464
6248	17429	10461
6249	17431	10459
6250	17434	10456
6251	17437	10453
6252	17439	10450
6253	17442	10447
6254	17445	10444
6255	17447	10441
6256	17451	10439
6257	17454	10436
6258	17457	10434
6259	17460	10431
6260	17463	10428
6261	17466	10426
6262	17468	10423
6263	17471	10420
6264	17474	10417
6265	17477	10415
6266	17480	10412
6267	17484	10410
6268	17487	10407
6269	17490	10404
6270	17492	10401
6271	17495	10399
6272	17497	10396
6273	17500	10393
6274	17502	10390
6275	17506	10387
6276	17509	10385
6277	17512	10382
6278	17515	10379
6279	17518	10377
6280	17521	10374
6281	17524	10371
6282	17526	10368
6283	17529	10365
6284	17532	10363
6285	17535	10360
6286	17538	10358
6287	17541	10355
6288	17544	10352
6289	17548	10350
6290	17551	10347
6291	17554	10345
6292	17557	10342
6293	17559	10339
6294	17562	10336
6295	17565	10333
6296	17567	10330
6297	17570	10328
6298	17573	10325
6299	17576	10322
6300	17578	10319
6301	17581	10316
6302	17583	10313
6303	17586	10310
6304	17589	10308
6305	17593	10305
6306	17596	10303
6307	17599	10300
6308	17602	10297
6309	17604	10295
6310	17607	10292
6311	17610	10289
6312	17612	10286
6313	17615	10283
6314	17617	10280
6315	17620	10277
6316	17622	10274
6317	17625	10271
6318	17627	10268
6319	17630	10265
6320	17632	10262
6321	17635	10259
6322	17638	10257
6323	17640	10254
6324	17643	10251
6325	17646	10248
6326	17649	10246
6327	17653	10243
6328	17656	10241
6329	17658	10238
6330	17661	10235
6331	17664	10232
6332	17666	10229
6333	17669	10226
6334	17672	10224
6335	17676	10222
6336	17680	10219
6337	17683	10217
6338	17686	10214
6339	17689	10211
6340	17691	10208
6341	17694	10206
6342	17697	10203
6343	17699	10200
6344	17702	10197
6345	17704	10194
6346	17707	10191
6347	17709	10188
6348	17712	10185
6349	17715	10182
6350	17718	10180
6351	17721	10177
6352	17723	10174
6353	17726	10171
6354	17728	10168
6355	17731	10165
6356	17734	10162
6357	17736	10159
6358	17739	10157
6359	17742	10154
